name_SLR;name_Hunt;ra_SLR;ra_Hunt;dec_SLR;dec_Hunt;l_SLR;l_Hunt;b_SLR;b_Hunt;parallax_SLR;parallax_Hunt;pmra_SLR;pmra_Hunt;pmdec_SLR;pmdec_Hunt;nStars_SLR;n_stars_Hunt;r50_SLR;radius_50_pc_Hunt;dSun_SLR;distance_50_Hunt;X_SLR;x_Hunt;Y_SLR;y_Hunt;Z_SLR;z_Hunt;Age_SLR;log_age_50_Hunt;AV_SLR;a_v_50_Hunt;DM_SLR;distance_modulus_50_Hunt
S1027;COIN-Gaia_9;48.65136539333235;47.71429442422196;47.29067957411901;48.02966916946354;146.60029347362365;145.6703393226507;-8.907296557745338;-8.591165671767728;0.2992153830386633;1.113446240835943;0.495891861048742;-2.035480722406347;-1.6522910551205494;-3.0726008271731944;64;193;0.0755497574471616;12.93610182668168;2123.54;868.5800360812193;-1751.4586586896037;-8831.533412414623;1154.8613290154549;484.3434370788864;-328.80086564039283;-107.13457211831974;9.243038048686294;8.175197124481201;0.63;0.9264564514160156;12.17;9.638737201690674
S1426;UBC_113;285.13308740498;285.1406020630522;-1.5579061922588786;-1.5594835393280524;32.58368792639603;32.583269617449;-2.7322380649268774;-2.740942028447446;0.404289859294585;0.4048169614402868;0.5390927533633989;0.5432143067368519;-0.5091205962565202;-0.5343438846326849;36;221;0.0385745958710039;2.6367485176604677;1489.51;2271.5002006304303;1253.6429432692214;-6210.458129459083;801.2353155439706;1221.858035903479;-71.00267612166023;-92.71476365012396;8.954242509439325;8.618220329284668;2.26;2.4323840141296387;12.76;11.77722454071045
S1028;IC_2488;141.888944073846;141.8867369805128;-57.0034451279501;-56.98788511719035;277.8329059364395;277.8128813699072;-4.422446551932459;-4.418648061411058;0.7291271942333513;0.7340153825185292;-7.745745815777214;-7.742404777102923;5.772727136009999;5.747630057406905;30;510;0.0660175771718246;3.670295963379653;981.29;1306.0280686989006;133.33649033337534;-7945.22113630518;-969.239889184001;-1290.058789161064;-75.66691258511345;-80.27564490195584;8.929418925714293;8.257987976074219;0.35;0.725946307182312;10.26;10.557385444641112
SL143;Turner_9;296.18276339409226;296.1823919048741;29.523906002175632;29.49765873779604;64.97669638075695;64.95340307485726;2.6439167815957028;2.6375353002680426;0.5689395394444497;0.5477979490782414;0.3126628419830268;0.3161586135252294;-2.4379682768246878;-2.4572073407076527;21;120;0.0548318145622621;4.470959453803607;1334.39;1718.935372894027;563.8285839517657;-7394.822534522721;1207.8514596530456;1555.6426656227563;61.55364678842608;98.04235356651634;8.602059991327963;8.78000545501709;1.34;0.6016336679458618;11.75;11.171544075012209
S1427;NGC_6205;250.42535275175544;250.35220746277884;36.46052462939946;36.47311817914955;59.00907719797275;59.01669329486402;40.91118154759376;40.97002182790954;0.1181720845938952;0.1109599874212983;-2.955684783827264;-3.1385802717784275;-2.5390226433415366;-2.571056786602299;86;10910;0.0472432565979335;13.185432470688138;7914.16;7934.364037701908;3079.596462132606;-5024.636947457311;5127.148955978501;5136.060368616085;5182.890865070274;5215.174233949657;10.0;8.9688720703125;0.14;0.2927469164133072;14.61;14.67228889465332
S1428;Trumpler_29;265.3650087043644;265.3553493672704;-40.14419721246099;-40.14720710203294;349.9703854132283;349.979947761527;-5.122421176728111;-5.127986605074783;0.6816292652973581;0.6830258583657458;0.454040126845085;0.4479781188161999;-2.354367927218915;-2.3466107107792475;261;264;0.1574044982003848;2.999157983062789;1160.32;1384.7434538297675;1138.024571931618;-6764.130839791702;-201.27099341727325;-239.97217276451653;-103.59808535239216;-106.4456793420146;7.6020599913279625;8.123838901519775;1.09;0.7051826119422913;11.24;10.694615840911863
S1029;Alessi_96;74.87496269987552;75.48517132586657;37.982803298548646;37.48754409704084;167.10160697954458;167.7953087314134;-2.7738530193119435;-2.705473098309767;0.8986106953010398;3.053361676728796;-0.5503625808952176;0.9712268192284405;-2.842395514315626;-12.56138454715386;19;339;0.1106092541978029;5.054950595810204;366.86;322.4828695229822;-357.18419429167955;-8436.854208176399;81.79555771253214;68.09876049611418;-17.753807667639418;6.384200959704607;9.243038048686294;8.315744876861572;0.04;0.361849695444107;7.86;7.493916034698486
S1432;Theia_13;83.11949930174622;83.1324302930099;-1.696122971470276;-1.752765937528817;205.23771018945024;205.2673306989697;-18.395696061555626;-18.313296888559893;2.4013374181820257;2.409688652834256;0.0533070807198076;0.1040102495250226;-0.1763071109093251;-0.2218419958225497;108;249;0.2368128491817066;2.418755930318868;216.02;408.846316162205;-185.4151584350174;-8473.305674253364;-87.39885319601538;-165.67375812490312;-68.17110738823858;-106.76616076168128;7.903089986991944;6.808747291564941;0.88;0.298634797334671;7.41;8.003337383270264
S1433;UBC_136;304.4691250540654;304.4594410016993;32.58215205412565;32.58219791017077;71.34695805274114;71.320879178163;-1.7501159306938934;-1.7485196599487691;0.6986799323783008;0.6960707346966857;-0.0459737977674535;-0.0429332757475392;-3.316884605491374;-3.3205038367168225;65;241;0.11854238383615;3.406064883917098;400.66;1379.5292621144758;128.0859460324336;-7680.468254216469;379.4373429876269;1306.256533409137;-12.236371008862642;-22.4214080875957;9.812913356642856;8.021522998809814;1.2;2.6391535997390747;9.01;10.691601276397703
S1031;FSR_0850;86.24699539432252;86.24077232302096;24.74479885994156;24.745200997253693;183.5061293258009;183.5011992680657;-2.30244900556009;-2.309541937295117;0.4505735933098843;0.4468202935161769;1.2826863958810588;1.2484094288651044;-2.5260137038532724;-2.5242337327115;85;209;0.0680983559799248;3.1364604400830607;1567.15;2055.9320643459;-1562.9538804321144;-10172.606611619512;-95.76218105930282;-125.45058539689104;-62.95946966868243;-56.80216679152296;8.929418925714293;8.5755934715271;1.4;1.5733041167259216;12.14;11.546987533569336
S1032;Haffner_11;113.65497799326548;113.84142751991662;-28.112618301584156;-27.71357925311894;242.61041743340851;242.38663870943165;-3.860908977611699;-3.552492266845595;0.3285806687468677;0.1587172571462161;-2.845084474986895;-1.5087430096111445;3.6819848152667953;3.1371993610544027;58;311;0.134279237651737;4.153567124650321;1060.7;5295.6448813336;-486.8552289936196;-10572.638660126198;-939.657066635509;-4683.427642588549;-71.42179725770843;-301.06929427487813;8.778151250383644;8.757869243621826;0.45;1.8653481006622317;10.51;13.694097518920898
S1033;Berkeley_89;306.09932107976226;306.1154382322083;46.0393570921832;46.051098801917696;83.12928987262859;83.14669591660828;4.845881712908385;4.842132673344954;0.2792802522542844;0.2809149915852538;-1.9725648464701464;-1.98889226902321;-2.3151807519326173;-2.3253872103890427;29;351;0.0394792367199817;2.9120831605982795;1444.29;3228.798860529355;172.16183730387922;-7737.363963050541;1428.7925198010844;3194.287024505885;122.007545818364;292.3660028387006;9.698970004336019;9.043760299682615;1.98;2.326467037200928;12.46;12.572068691253662
S1440;NGC_2539;122.66003341716971;122.66411790355882;-12.82345937502918;-12.827261135936906;233.7189862604453;233.71823542263087;11.120908054262392;11.115133160907456;0.7605261143047625;0.7577754142001223;-2.3223832967480296;-2.326501556496161;-0.5458080191953956;-0.5431038663248038;523;681;0.187984945194691;3.4055951237916884;1193.87;1251.0311273111045;-693.2020861528125;-8847.773782928944;-944.335994215798;-989.5594790194548;230.273695158281;263.8322487805667;8.8750612633917;9.032087802886965;0.15;0.076466828584671;10.51;10.418508052825928
S1442;NGC_6025;240.80524405451015;240.79318642874625;-60.42391319438544;-60.43212413522488;324.5207080325718;324.5402828697132;-5.8995406710832;-5.875281021343797;1.2909738521527183;1.2840001608942206;-2.964024978268173;-2.9512901685991224;-3.062800029958839;-3.0339173346598;303;555;0.3247010324598126;3.3055478321010066;790.16;759.8886663045;640.0393865600057;-7506.478923562245;-456.1867271303221;-438.5193274831395;-81.2162498642767;-58.56104699066777;8.096910013008056;8.059401512145996;0.74;0.3842417299747467;10.11;9.335872650146484
S1446;NGC_4852;195.0725963151738;195.03601424852263;-59.59844097168531;-59.60523407608163;304.04665242532474;304.03472913188426;3.254629179536172;3.2478701055046235;0.7755802504203401;0.7752520514483858;-8.154700057109183;-8.163086814867231;-1.1277231254211717;-1.1490916797177158;82;288;0.0922911794813017;2.279393002326988;976.72;1238.3321833023435;545.9520351970174;-7429.821555384428;-807.9872742332406;-1024.5564232402062;55.45176589949998;89.18569069528166;8.544068044350276;8.015195846557617;1.13;1.3007237911224363;10.9;10.43913459777832
SL166;Casado_14;9.9513330238139;10.868102674339625;61.96319602077556;62.61645693158063;121.56124569574406;122.0161399465935;-0.8775716096098907;-0.2411260706614738;0.3327344533769961;0.2457887346008348;-1.3723501271136125;-2.116720489928333;-0.0171920131981359;-0.4326472806574444;36;109;0.0492620013134601;5.4917962675914;1443.33;3778.9121408792175;-755.3642914293783;-10125.407785026016;1229.690044052748;3204.108532407725;-22.10591981673184;10.029197416648053;9.301029995663981;7.974905490875244;0.13;3.05888307094574;10.91;12.947024822235107
S1037;Collinder_261;189.51705190363896;189.5265974260077;-68.37437423907774;-68.38076034036784;301.691997816796;301.6988054630203;-5.535500197257882;-5.540937968459657;0.3558370076311665;0.3454537568304191;-6.368880002552941;-6.366557360881295;-2.667921529449027;-2.678377896771155;485;3071;0.1406245571219915;3.282324337398673;2162.51;2676.907885291229;1130.7827480501635;-6722.622267710341;-1831.465388700484;-2266.9311738650945;-208.6010709567601;-241.25988374077923;10.070037866607755;9.29984712600708;0.91;1.2052599787712095;12.43;12.18585443496704
S1448;NGC_6268;255.5249944038036;255.52742154927915;-39.71591000902637;-39.72252922349524;346.0506803144473;346.0465507885554;1.3191005878215387;1.3119155932782185;0.6511453337924008;0.6458245618463117;0.9268036410959234;0.9271922141838114;-0.7862254231399923;-0.794901280763814;115;280;0.0851720164760591;2.394879940443092;1198.02;1442.660225303588;1162.381470799848;-6722.170593055795;-288.7224044885444;-347.7838500124301;27.579156758963613;50.24683104945529;8.439332693830263;8.322465419769287;1.6;1.2074638605117798;11.73;10.78318977355957
SL172;SAI_109;145.0660785185405;145.92198380492917;-50.33340880885498;-50.794754868466114;274.69522226717703;275.4132832005181;1.7520341987757166;1.7637851232528692;0.5013552645436712;0.1350655989325478;-5.034278828923381;-4.424120640076739;2.498350557193527;3.685121616762176;77;154;0.0541680077354652;4.730995596479149;1880.57;6177.6403221358405;153.86284893709384;-7538.977328251389;-1873.383008265584;-6147.17578686786;57.49654736373669;209.44096811387251;8.477121254719663;8.885297775268555;1.86;2.2920979261398315;12.93;14.086991310119627
S1041;Alessi_6;219.9479111703693;220.01119542678103;-66.1333294303049;-66.13669171510399;313.62630379835736;313.6214201385335;-5.543709668726102;-5.545158271699366;1.1319208456679897;1.1258958551855918;-10.529383470709606;-10.542709201318663;-5.548195598338938;-5.534715748233724;97;203;0.2593864930507721;3.250104782202661;729.34;861.3853299383762;500.8559236979746;-7530.708541030512;-525.4672736522074;-620.6512377414845;-70.45795637942457;-63.95042378765118;8.812913356642856;8.56290054321289;1.09;0.6697550714015961;10.22;9.605148792266846
SL175;ASCC_61;161.57295993643234;161.5904934253434;-57.03537517092311;-57.04482418059442;286.5091675865251;286.5227370951993;1.79568962197492;1.7877947113247774;0.3355573434060825;0.3333199112141868;-7.96947622899457;-7.961564971642845;3.6071465829586953;3.60842686617096;50;167;0.0601416089237008;2.949491412820088;1731.4;2719.72272472455;491.76816930729416;-7348.65989763486;-1659.206583847131;-2606.1487108703614;54.25439866486167;103.66661371030006;9.511883360978874;9.08309030532837;0.96;0.4954889565706253;11.99;12.24207592010498
SL176;CWNU_2471;93.42860717227492;92.55753441394138;12.811170730135698;12.830765165813231;197.2393336949097;196.8175734520373;-2.3523718467551684;-3.091234227096398;0.286143658656749;0.2534693042410127;0.4858534383746612;-0.4840707291233954;-1.4302864879166357;-0.6644120572348559;180;129;0.0496398262956421;11.805961198628086;2693.73;3391.738364206218;-2570.5464973242574;-11364.384106145504;-797.6512567422171;-979.8849176416168;-110.5644183793016;-153.8060491189475;8.8750612633917;7.748573064804077;1.36;1.888761341571808;13.29;12.684276580810549
SL180;Theia_862;36.044275341683786;37.40047173411083;57.17984327978516;56.745562818453216;135.30459753804715;136.12336103805723;-3.414799290718432;-3.5908870163649325;0.4135423461614695;1.3946268481135722;-0.4061877408639552;0.2274862183212346;-1.1285402131978248;-3.708166911726892;1376;175;0.8478684428676959;18.917990755163785;2202.92;697.1330286930599;-1563.1783117175048;-8623.613467461268;1546.6456169126966;482.2403551035244;-131.2151967599647;-21.578158678917653;7.204119982655925;8.411588668823242;2.18;1.0790579319000244;13.54;9.161624908447266
SL181;UBC_130;298.0663099475565;298.0610194301585;27.43508118379985;27.448906482951312;64.01001299146509;64.01995952693116;0.1726132219331078;0.177208524288226;0.3995091800690682;0.3952656524504531;-2.101531817371549;-2.106503912264175;-5.894480758436754;-5.875834791638031;44;142;0.0648904186338906;3.280758574062587;852.18;2357.6371642785625;373.4355690505367;-7089.1791852427305;765.9961076742401;2119.3790462171955;2.5673324318703994;25.45153568761622;10.122215878272826;7.942484855651855;0.0;1.999833047389984;9.65;11.845696449279783
SL184;HSC_1957;116.18213926350036;115.79813234593637;-28.383313765081155;-28.173226820867093;243.98899734892225;243.6357981320855;-2.083593093969588;-2.2707573479416467;0.2390919598051326;0.3372737785565353;-1.818537355614206;-2.37772311793356;1.7463313206930875;2.4062882405298374;46;102;0.0323453050674785;7.827632829241419;2121.64;2633.376448310221;-929.8167739264264;-9290.73835680974;-1905.47811423634;-2357.623335319842;-77.13762176379213;-80.5514864897533;8.628388930050312;8.216867923736572;2.23;1.533486545085907;13.5;12.082270622253418
S1046;NGC_2251;98.95132035840156;98.6763010845155;7.669547301653999;8.3443847602739;204.32883244536947;203.6049998713312;0.0416775487855458;0.1111751914642818;0.4015345748647705;0.678322371648368;-0.1900405292783568;0.6418668101709313;-0.9291557610534776;-3.795426151036877;44;221;0.024684372877372;3.6917172189762337;2597.97;1392.4801409906684;-2367.259449866659;-9397.9286398298;-1070.2930657578754;-557.5871931743822;1.8897903613470317;26.76695561592451;8.544068044350276;8.691051483154297;1.85;0.5840115249156952;13.62;10.712484359741213
S1453;NGC_6253;254.78077173564148;254.77093468185677;-52.70775911684874;-52.7148022956978;335.4664087850063;335.45469318429446;-6.25533458639714;-6.254698258036249;0.5880162410638423;0.5835301647791205;-4.542699391805751;-4.555274906206336;-5.288781421084007;-5.293323835474488;755;1022;0.1197417450200619;1.8807090161710456;1548.57;1606.2014506542405;1400.3744963477038;-6670.06974757898;-639.17921061196;-663.265736951686;-168.73130000206257;-157.91078515451176;9.544068044350276;9.267772197723389;1.11;0.903177171945572;11.88;11.085594654083252
S1454;Teutsch_177;100.4388608616986;100.39351248353408;-5.256569404390478;-5.807888798844917;216.52689283129007;216.99151959462185;-4.531034999098229;-4.832236862669268;0.6925280382784352;0.8371765032084804;-0.0806944772225648;-0.0812741779523593;-3.139731428658508;-0.8728573135374474;19;232;0.0624380964845566;3.661784570502181;835.33;1133.6493425853537;-669.1545881329364;-9024.470666102125;-495.6345694985014;-679.6877244665978;-65.99029927705692;-72.38826472656623;9.511883360978874;8.333785057067871;1.22;0.7313887774944305;10.63;10.26114559173584
S1048;Czernik_19;74.2630794811736;74.2738722037766;28.769085043649795;28.77003198037754;174.08545294568611;174.09900303471622;-8.85296982150676;-8.84751604757363;0.3979989397374588;0.3950464639639356;0.9482625899653698;0.9534220736336112;-2.143879133541049;-2.1324411939849544;66;200;0.0820780707821965;2.6546619835552265;1177.67;2287.147014207909;-1157.4454372302505;-10370.823478748229;119.9073650955644;232.34593179946975;-181.24268959247317;-325.2202357070151;9.352182518111363;8.15070915222168;0.51;1.860684275627136;10.78;11.808685302734377
S1049;NGC_2215;95.22712142863168;95.22239060920654;-7.271139446983651;-7.27415967941852;215.9920494210531;215.9930265790799;-10.08728480536516;-10.082213005551472;1.0374176123996688;1.030656389837171;0.4311324308034088;0.4072632351195679;-3.6477457743009736;-3.6917537429736913;52;192;0.070536612652759;2.7357008525113566;785.75;924.9733863975962;-625.9218213717874;-8859.214375735526;-454.6261327534968;-535.1992906239009;-137.6227286759867;-139.2411778386391;9.096910013008056;8.653079509735107;0.67;0.5790822207927704;10.04;9.78354787826538
S1052;NGC_1528;63.92188285623185;63.90556983747173;51.193622264674026;51.19496113066486;152.0724062563078;152.09771480951497;0.2719736205983398;0.2691609909585936;0.971077920325483;0.9635162200376568;2.099537202042506;2.1492725701745328;-2.290289787643453;-2.3041930305788947;207;463;0.203046597235631;3.4484959218283406;955.23;995.7419590770525;-843.9745698355568;-9001.932301407556;447.3820721412063;465.96811766477896;4.534302319789792;27.730699689384657;8.544068044350276;8.320022106170654;1.18;0.9176604449748992;10.89;9.957662105560305
S1053;Haffner_23;107.4224194805837;107.38578373837042;-16.848600885571567;-16.851642642635486;229.972639673404;229.973250252169;-3.693094199441998;-3.725027458801677;0.4521972471693493;0.4468711963654357;-0.5096103049054987;-0.5069249449790295;-0.046131275688165;-0.0393741715078144;75;193;0.1005110147148469;3.799116967675904;1586.93;2033.214616549048;-1018.5198651823024;-9427.198196675685;-1212.648224247681;-1553.6317593050317;-102.21738285620356;-107.9562625052896;8.8750612633917;8.346027374267578;0.74;0.5207065045833588;11.62;11.560938358306885
SL196;ASCC_21;82.3924902556422;82.21204037672199;3.5347905679630163;3.6065854684302;199.92135242098655;199.8828505023024;-16.6933255220969;-16.530111565759267;2.899046437004995;2.9024425863014334;1.4575778160106465;1.532353402972246;-0.5765894806933058;-0.5762836513017455;251;116;0.5545891762680105;2.7465290967444984;343.48;340.73440964072586;-309.3171439436329;-8429.400833884318;-112.1016392438098;-111.09328447000692;-98.66426577745682;-75.35909797992517;7.079181246047625;6.8387370109558105;0.53;0.1376868337392807;8.12;7.611668109893799
SL198;UPK_535;126.70731360014084;126.56812003627138;-50.74237955921527;-50.08335551224409;267.2586633240896;266.6470371622576;-7.173530412491257;-6.898241151145983;0.8858245651956107;3.149713476323367;-5.042154457035256;-13.024725820268744;6.177830772019467;3.3453504420704925;77;100;0.1569177865854646;5.028098448324135;1007.33;315.8341131751608;-47.80056034198084;-8140.409111854608;-998.3013859892206;-313.01098891883066;-125.7902144961759;-17.087084085339036;8.698970004336019;7.342579126358032;1.2;0.1348046958446502;11.02;7.491219997406006
SL199;Theia_2460;256.15271371885046;256.15790036362995;-51.40099337103531;-51.40135420933331;337.0292419712899;337.0252640379889;-6.13746554429877;-6.135424990217741;0.88744613237637;0.8785272400327655;-0.6632510555049993;-0.6929956258364086;-1.2522662040021475;-1.2669756150941325;59;110;0.1414987026595804;2.4016236231527195;997.85;1087.911329996986;913.45873276126;-7126.396829578204;-387.19014657848857;-422.20765482366994;-106.68437765071982;-98.02389501683916;8.301029995663981;8.194759368896484;0.95;0.8193568587303162;10.79;10.153529644012451
S1057;Alessi_62;283.92908959304026;283.9625677934345;21.593862939451952;21.60735560706537;52.79414444513426;52.7991788338379;8.685689624750557;8.741906212443693;1.6157394940015262;1.6221547782819097;0.269180011967788;0.2911082930806207;-1.1557496838395134;-1.132625308840345;138;285;0.2873813576383768;3.59315488452703;585.02;606.3432344659216;349.6932592574481;-7759.3955453971375;460.6061002535559;477.3541879469076;88.34616708785022;112.02730485077628;8.977723605288848;8.628827571868896;0.58;0.8653298914432526;9.32;8.851861953735352
SL205;UBC_637;123.30730284699531;123.75260191095089;-22.04104993599955;-22.19260637048015;242.03720002722707;242.29736391801524;6.711195909406618;6.9870677061696975;0.8970893496532777;0.1690521702588377;-1.1600689090207954;-2.126308977742404;0.3700512992450194;2.0380723477523306;22;123;0.1858682432149105;6.446229749084424;904.09;4901.383178872313;-421.0213593201468;-10382.091076830116;-793.0677706691692;-4307.320289635817;105.6563023300068;622.810732768892;8.243038048686294;9.329253673553469;0.37;0.1173947304487228;10.09;13.473859310150146
SL208;Theia_6999;88.99361697437025;89.6566719812182;20.10883891918701;20.20593955598443;188.80318334756123;189.0183096564405;-2.477964766937543;-1.906428189116224;0.2946415565666364;0.5300618753045956;-0.2750685974527587;0.9499602707775802;-1.6191381045014177;-2.542231988564426;23;107;0.0938920224176048;32.832105902459915;2583.24;1745.4567893336812;-2550.4220502462736;-9845.042390404024;-394.97129196237233;-273.44737405135794;-111.6868020097614;-32.85700901355393;7.778151250383644;7.438025236129761;2.42;1.43251371383667;14.09;11.19884967803955
SL212;FSR_0686;67.65231322135429;66.3967135761037;46.29891956697242;46.13096785722835;157.3047629802694;156.83222369063662;-1.4411993805152674;-2.167308745035524;0.8980473722054602;1.1047606352991883;0.3026180191488029;-1.1041979973664564;-4.292157169921986;-2.607439838696469;36;109;0.1105027585785788;2.7103294173291084;441.52;879.269200756216;-407.2043253697355;-8929.839324894898;170.2974864748021;345.6797563154819;-11.104679218382424;-10.38374782757706;10.070037866607755;7.232028007507324;1.34;1.425098955631256;9.35;9.673168182373049
SL214;Collinder_106;99.30504783444891;99.29525564166322;6.058426040012949;6.05024064536493;205.91821240648545;205.92452656060956;-0.3881309420204099;-0.3987276853733897;0.6503818564685198;0.6659867342991623;-1.598520413112028;-1.6232417635586178;0.5312228001148701;0.5244279903420617;25;125;0.0377153212872408;2.4936263104243435;898.99;1429.137058850466;-808.5500346645149;-9407.288090239395;-392.9284606290872;-624.7835486054319;-6.089858099129373;14.143398798465462;7.2552725051033065;6.996708154678345;0.23;0.7718620896339417;9.97;10.75151014328003
S1059;NGC_559;22.385983729906197;22.388957818046865;63.30803542158892;63.3043384659124;127.19646920086664;127.19764995689012;0.7520006252561302;0.7487324476325603;0.3312265347185979;0.3338721264687352;-4.277926657350723;-4.275852908127363;0.1849463217801131;0.1909484703805665;114;887;0.0688883664605239;3.074329530856297;1820.39;2772.189689568396;-1100.422038400147;-9797.702857576936;1449.938024499558;2208.013732372289;23.891726885797567;61.3179475529094;8.954242509439325;8.395228385925293;2.35;2.409450888633728;13.27;12.24273157119751
SL217;NGC_7129;326.29932581371105;325.7409443837633;65.78595135202752;66.12282299186647;105.35510592359546;105.40924436341555;9.497851811313156;9.893437187819003;0.4128108954906122;1.0965140104512625;-2.67423513480723;-1.7725750285169235;-1.3503926912776103;-3.460268165322024;281;136;0.1252572518840588;1.419449568714673;1656.6;910.9613955399834;-432.6553432667259;-8360.024668653408;1575.566273008183;865.1547255091289;273.356604642826;177.92906305524727;9.845098040014257;6.995900392532349;1.08;2.2983055114746094;12.0;9.793731689453123
S1060;NGC_1545;65.55050663773318;65.27706700352456;50.1833988702679;50.247507044012856;153.45567717816684;153.38085714265895;0.2144680944088371;0.1981078408493213;1.403113912811191;1.3817748759635429;-2.0583187685984763;-2.021525095751509;-0.0691896705979748;-0.1346964259120438;22;250;0.2002421394117172;3.934432453025392;663.68;696.2880104042889;-593.716618017457;-8744.445828623428;296.58986550692305;311.9759882365996;2.4842641764424447;24.80120286179777;8.676693609624866;7.996377229690552;0.9;0.9871169328689576;9.86;9.165859699249268
S1463;NGC_6541;272.0134228871373;272.0516369131979;-43.71761766176554;-43.73125755332424;349.28300927297545;349.28517301401524;-11.191204489869513;-11.222541219845386;0.1679764011337046;0.1072063674678194;0.1446963748687334;0.291826067255839;-8.705668890862118;-8.844414376376776;37;3009;0.0308200233610444;7.525900777181716;6247.32;6599.705796176554;6021.631328896323;-1764.6397440056471;-1139.6485884762426;-1203.5648794141457;-1212.5033674338424;-1279.9141862193917;9.477121254719663;8.841354846954346;0.13;0.5250421762466431;14.09;14.280718326568604
SL230;Barkhatova_1;313.68354723743414;313.4064820462514;46.0073221423757;46.02079841365068;86.31027541775103;86.19924480450662;0.6519172608726509;0.8035518997379912;0.4456171528115268;0.4826709622595604;-2.5396220950857638;-2.4741129103646635;-3.699864813717544;-4.449375319970943;26;103;0.0382346298633324;2.5244346453101967;897.14;1940.8695287462904;57.730219371801766;-7993.260444173081;895.2224347540586;1936.4101582966373;10.20753076405158;47.69256746262288;9.511883360978874;7.690262317657471;0.37;2.048640012741089;10.08;11.396507740020752
SL232;Czernik_24;88.99715437119686;88.8524161393166;20.10849166553632;20.87710887220933;188.80376281059145;188.0595949952169;-2.4787635227704565;-2.2221945832138994;0.2936124236736257;0.2278675047399438;-0.2730372112066883;0.2595741412474069;-1.6227145326222998;-2.720840143231494;22;149;0.0835862129508161;2.380437492012083;1078.84;3722.727828753352;-1065.1319098536237;-11805.516913041358;-164.96275949554823;-521.5415782274149;-46.65884901266072;-114.12148496685684;9.0;9.080296993255615;0.59;1.972376763820648;10.66;12.908845901489258
S1466;UBC_175;343.41563419310705;344.48855988889807;54.33776554405698;54.434080050808994;106.22832583912692;106.82830422968648;-4.682124290800613;-4.85061575129261;0.3869095056109905;0.7376819568293064;-1.5829252713775022;1.4660009224213328;-1.4576317269860064;-0.8007711648496385;41;193;0.0966591913202702;7.461067867851728;1442.58;1297.5543446067911;-401.8064472574046;-8496.554500224367;1380.4791060743255;1237.5410410095092;-117.754290939283;-87.95855368599098;8.778151250383644;8.555190563201904;1.31;0.8018872141838074;11.89;10.546669006347656
SL234;CWNU_1287;324.0038380861777;325.09884950432587;50.49177540961996;50.52543145806239;94.2827650126904;94.84231924248834;-1.1809424090073066;-1.6256137194213482;0.5343693592433197;0.2306709371733175;-3.836954468344783;-3.460940322133044;-3.33249518690712;-3.6699037629952582;34;104;0.064949688167536;10.234853041593995;596.47;3868.939266568888;-44.53418036725116;-8448.710198061177;594.6781025166798;3853.579081489758;-12.293171526439028;-88.1144331927398;9.176091259055681;7.011448383331299;0.0;2.283936858177185;8.88;13.034988403320312
SL240;CWNU_1053;161.57295993643234;162.41937025532323;-57.03537517092311;-56.60755579275766;286.5091675865251;286.7266279308853;1.79568962197492;2.3839327122805;0.3355573434060825;1.875544460728616;-7.96947622899457;-17.21340415162485;3.6071465829586953;6.218657467887885;50;142;0.0601416089237008;8.674947921407867;3502.41;526.2612009514809;994.7867355108928;-7970.588450870065;-3356.3715671318178;-503.5584629163674;109.74999909194764;42.30194145360306;8.511883360978874;8.179550647735596;2.06;0.1498942226171493;14.45;8.529452323913574
SL242;Collinder_185;125.82722814576114;125.82685492716736;-36.35815359285429;-36.357271341564;255.0717646466825;255.0702404482183;0.5482942155092022;0.5363606661415453;0.6530142321950134;0.6426085008770674;-4.931396784959589;-4.938723177322313;3.887777929808251;3.872722641833792;30;115;0.0451503014795349;3.736291706871083;1761.65;1461.8027533791656;-453.7961014051909;-8498.533033682506;-1702.115046442722;-1412.3935727031917;16.857921661357693;35.44589842140157;7.845098040014257;8.02656078338623;0.99;0.5335777997970581;12.06;10.821813106536863
S1068;Berkeley_18;79.22686062133408;80.55367080205923;45.590289711151016;45.46785151206838;162.91999392496146;163.57667541882142;4.338402167576422;5.057333520337564;0.5843154835894027;0.1624257049151437;-1.6946186783507229;0.7821762074783798;-1.3296728037601095;-0.0591327203652165;28;926;0.1132047565834653;7.428591786683066;1084.57;4887.291166618911;-1033.7650479655963;-12790.488664171202;317.6328130909071;1376.4177869044163;82.04454005383303;463.579781706153;9.544068044350276;9.16495943069458;1.06;1.846442699432373;11.07;13.501529216766356
SL243;UBC_114;286.4136616787061;286.42494804722446;-0.3934108008386119;-0.3936974259231906;34.198645496040506;34.20854144263006;-3.350678535040846;-3.3525343381096;0.6526110686871696;0.6405033757962961;-1.4724856735445977;-1.484361452446509;-1.9327359130356776;-1.9492546587028403;87;109;0.1070978867713984;2.8209673427572795;1238.09;1468.2101669546148;1022.2660937033796;-6910.069228802509;694.6959918850199;824.0239069342235;-72.36270187963737;-68.16098637566517;7.845098040014257;7.751148462295532;1.51;1.3775782585144043;11.73;10.82627296447754
